Landmarker_1NN,Landmarker_dt,Landmarker_gnb,Landmarker_lda,class_entropy,dataset_ratio,equiv_nr_feat,kurtosis_max,kurtosis_mean,kurtosis_min,kurtosis_q1,kurtosis_q3,kurtosis_std,labels_mean,labels_std,log_nr_features,log_nr_instances,mi_max,mi_mean,mi_min,mi_std,missing_val,noise_signal_ratio,norm_entropy_max,norm_entropy_mean,norm_entropy_min,norm_entropy_std,nr_categorical_features,num_imput_type,prob_max,prob_mean,prob_min,prob_std,rho_max,rho_mean,rho_min,rho_std,skew_max,skew_mean,skew_min,skew_q1,skew_q3,skew_std,dataset
0.635689655,0.755279146,0.782060755,0.84955665,0.943134004,0.044217687,20.47765288,5.215170192,1.427032517,-0.581523427,-0.502537359,2.180743047,2.146629181,2.625,0.695970545,2.564949357,5.683579767,0.173478119,0.046056743,8.05E-07,0.061000344,50,1.494318518,0.381052612,0.114880188,0.003998796,0.110832591,8,mean,0.639455782,0.5,0.360544218,0.139455782,0.459419742,0.197119501,0.080498206,0.110550857,1.54882442,0.830397954,0.087066028,0.284261239,1.49232209,0.602220449,dataset_51_heart-h.csv
0.631970443,0.752208539,0.7663711,0.857536946,0.943134004,0.044217687,20.47765288,5.255417434,1.435273374,-0.581501702,-0.502537359,2.180743047,2.16079027,2.625,0.695970545,2.564949357,5.683579767,0.173478119,0.046056743,8.05E-07,0.061000344,50,1.494318518,0.381052612,0.114880188,0.003998796,0.110832591,8,median,0.639455782,0.5,0.360544218,0.139455782,0.459415874,0.197073381,0.07940816,0.110519199,1.54882442,0.835965053,0.087444937,0.284261239,1.518362451,0.607869293,dataset_51_heart-h.csv
0.611765189,0.733850575,0.790862069,0.852996716,0.943134004,0.044217687,20.3822794,5.247699989,1.431939393,-0.584345557,-0.502537359,2.180743047,2.15893931,2.625,0.695970545,2.564949357,5.683579767,0.173478119,0.046272254,8.05E-07,0.06089375,50,1.481910569,0.381147619,0.114843596,0.003998796,0.11078474,8,mode,0.639455782,0.5,0.360544218,0.139455782,0.459218385,0.196334455,0.076346052,0.110496361,1.54882442,0.843385541,0.091374559,0.284261239,1.548789505,0.613729723,dataset_51_heart-h.csv
0.574074074,0.725925926,0.82962963,0.837037037,0.99107606,0.051851852,13.89814092,4.89559899,0.115145111,-2.005357688,-1.425258853,0.923096736,1.847647007,2,0,2.63905733,5.598421959,0.14455978,0.071309973,0.000133504,0.046744992,0,1.966691078,0.359297402,0.211554662,0.074928859,0.0950088,1,,0.555555556,0.5,0.444444444,0.055555556,0.609711567,0.15752564,0.004107162,0.11991232,1.991970559,0.79310258,0.044703231,0.527736683,1.183720889,0.507377378,dataset_53_heart-statlog.csv
0.6527312,0.723274677,0.452527286,0.780598874,1.999066766,0.022458629,10.92083279,58.37545547,5.153140517,-0.978471296,-0.731540651,0.110792057,14.82238454,4,0,2.944438979,6.74051936,0.338465029,0.183050762,0.056557537,0.092035754,0,0.501471668,0.329018956,0.274845533,0.117912695,0.056677719,1,,0.257683215,0.25,0.235224586,0.008943703,0.996318013,0.407056535,0.001183035,0.3413559,6.778393619,1.06672676,0.047845056,0.257969068,0.773015042,1.63572419,dataset_54_vehicle.csv
0.704093137,0.78752451,0.733823529,0.850686275,0.734645153,0.129032258,16.39192386,14.45630516,5.234578044,-0.10627063,1.469354304,8.852697149,5.404680825,2,0,2.995732274,5.043425117,0.15253631,0.044817506,0.000200281,0.036142555,244,2.211560114,0.389549119,0.143934116,0.06585079,0.086169835,14,mean,0.793548387,0.5,0.206451613,0.293548387,0.370711617,0.191325398,0.008075832,0.094196029,3.219553183,1.365201787,0.029482376,0.187833413,2.586248891,1.308701187,dataset_55_hepatitis.csv
0.728357843,0.773455882,0.722058824,0.851053922,0.734645153,0.129032258,16.77109343,14.47617761,5.262817938,-0.10627063,1.455318153,8.922033444,5.41181255,2,0,2.995732274,5.043425117,0.130966437,0.043804249,0.000200281,0.03388937,244,2.26538863,0.389549119,0.143037897,0.06585079,0.08476754,14,median,0.793548387,0.5,0.206451613,0.293548387,0.370525741,0.187543665,0.017954005,0.093841148,3.231320313,1.423730078,0.094512765,0.254085516,2.642303644,1.294404326,dataset_55_hepatitis.csv
0.66754902,0.772622549,0.734558824,0.857671569,0.734645153,0.129032258,16.78107323,14.23137547,4.882289455,-0.680589872,0.357281015,8.922033444,5.63443687,2,0,2.995732274,5.043425117,0.130966437,0.043778198,0.000200281,0.033853323,244,2.265701065,0.389549119,0.142966509,0.06585079,0.084618273,14,mode,0.793548387,0.5,0.206451613,0.293548387,0.370525741,0.16897786,0.017954005,0.094763678,3.200314107,1.529883308,0.217016033,0.464580062,2.642303644,1.193359457,dataset_55_hepatitis.csv
0.937825934,0.942751435,0.931118494,0.956332427,0.962308049,0.03908046,5.722785848,0,0,0,0,0,0,2,0,2.833213344,6.075346031,0.497781433,0.168153776,6.00E-05,0.121695168,0,-0.354453163,0.11403917,0.108551138,0.067408087,0.010870708,17,,0.613793103,0.5,0.386206897,0.113793103,0,0,0,0,0,0,0,0,0,0,dataset_56_vote.csv
0.949097325,0.994169339,0.162253028,0.93081727,0.466617597,0.007423118,78.50255904,264.2957689,56.76099017,4.88154871,7.71135951,34.69582284,93.63702458,2.227272727,0.734340656,3.33220451,8.235360644,0.083180856,0.005943979,2.13E-05,0.016546087,4284,5.146927239,0.154070878,0.036537209,0.000297299,0.037354415,22,mean,0.922852598,0.25,0.000530223,0.388888391,0.779100516,0.259577078,0.037609477,0.197956496,14.61532877,3.756732732,1.301173074,1.336219403,1.951974367,4.863791436,dataset_57_hypothyroid.csv
0.952795915,0.993901948,0.162513333,0.930546801,0.466617597,0.007423118,78.50255904,264.0208878,56.73526354,4.915697449,7.737233141,34.70224065,93.52509829,2.227272727,0.734340656,3.33220451,8.235360644,0.083180856,0.005943979,2.13E-05,0.016546087,4284,5.146927239,0.154070878,0.036537209,0.000297299,0.037354415,22,median,0.922852598,0.25,0.000530223,0.388888391,0.78039428,0.25908444,0.035078723,0.198506217,14.61301475,3.771583813,1.324880752,1.363126427,1.954657553,4.855620928,dataset_57_hypothyroid.csv
0.954395771,0.995760821,0.16383023,0.931341682,0.466617597,0.007423118,78.50255904,263.4248026,56.61690841,4.894968665,7.711755886,34.69974832,93.31457359,2.227272727,0.734340656,3.33220451,8.235360644,0.083180856,0.005943979,2.13E-05,0.016546087,4284,5.146927239,0.154070878,0.036537209,0.000297299,0.037354415,22,mode,0.922852598,0.25,0.000530223,0.388888391,0.781968946,0.258953272,0.034096159,0.198401429,14.59114116,3.774155121,1.309355398,1.380344214,1.954449183,4.84457618,dataset_57_hypothyroid.csv
0.86267507,0.894369748,0.88840803,0.862749767,0.941828535,0.096866097,7.21354006,4.438264795,0.361127517,-0.670922322,-0.168950285,0.550842829,1.076668144,2,0,3.526360525,5.860786223,0.252933248,0.130563985,0.081572571,0.037359963,0,1.451594763,0.359646483,0.320089982,0.058501768,0.053736531,1,,0.641025641,0.5,0.358974359,0.141025641,0.825558368,0.230562078,0.000584066,0.174312968,2.532391693,0.615362232,0.005083119,0.069349592,0.881588442,0.609161054,dataset_59_ionosphere.csv
0.524273362,0.647095319,0.147782793,0.514169215,2.4013863,0.581858407,29.15060472,452,84.2242501,-1.966579865,3.324158221,109.226697,127.2295903,0,0,5.572154032,6.11368218,0.274392684,0.08237861,0.000990886,0.064328697,816,0.614501624,0.338620332,0.1330004,0.002573864,0.110394001,0,mean,0.542035398,0.076923077,0.004424779,0.13803868,1,0.088783738,6.89E-19,0.119135454,21.26029163,6.088971166,0.004172344,0.695204776,10.52346939,6.496319733,dataset_5_arrhythmia.csv
0.523518351,0.622883639,0.144825031,0.514467735,2.4013863,0.581858407,29.15058336,452,84.23169515,-1.966579865,3.324158221,109.226697,127.2250333,0,0,5.572154032,6.11368218,0.274392684,0.08237867,0.000990886,0.064337606,816,0.614390571,0.338620332,0.132991349,0.002573864,0.110391673,0,median,0.542035398,0.076923077,0.004424779,0.13803868,1,0.088806178,7.27E-18,0.119136592,21.26029163,6.095127844,0.004172344,0.705714911,10.52346939,6.491821757,dataset_5_arrhythmia.csv
0.538476786,0.670182756,0.145107847,0.536631063,2.4013863,0.581858407,29.16211005,452,84.227629,-1.966579865,3.324158221,109.226697,127.2275009,0,0,5.572154032,6.11368218,0.274392684,0.082346109,0.000990886,0.064337196,816,0.614672428,0.338620332,0.132961992,0.002573864,0.110394941,0,mode,0.542035398,0.076923077,0.004424779,0.13803868,1,0.088772153,7.27E-18,0.119099455,21.26029163,6.097044469,0.004172344,0.705714911,10.52346939,6.490713663,dataset_5_arrhythmia.csv
0.765597496,0.743610154,0.799613649,0.859609576,1.584879205,0.0082,19.19478818,0.15060826,-0.228363029,-1.506184465,-0.491616921,0.015675994,0.326695374,0,0,3.713572067,8.517193191,0.265126479,0.082568205,0.001057194,0.097900244,0,1.605686656,0.23487683,0.21514687,0.199132586,0.009775098,0,,0.3384,0.333333333,0.3306,0.003586394,0.714205405,0.090741814,1.13E-05,0.174135774,0.272037107,0.084137073,0.003448722,0.021761499,0.142789451,0.08803273,dataset_60_waveform-5000.csv
0.96,0.94,0.953333333,0.98,1.584962501,0.033333333,2.338211719,0.290781062,-0.750739488,-1.401920801,-1.355295829,-0.341352765,0.688333565,3,0,1.609437912,5.010635294,0.978708894,0.677852432,0.294153752,0.289616906,0,-0.40573399,0.429915656,0.402824661,0.391894663,0.015701575,1,,0.333333333,0.333333333,0.333333333,0,0.962757097,0.589815721,0.10936925,0.312123984,0.334052662,0.257106108,0.104996562,0.23209733,0.319696383,0.090416801,dataset_61_iris.csv
0.959205259,0.884238699,0.64132145,0.702245191,4.699810727,0.00085,32.67136101,2.075245046,0.697737901,-0.421178822,0.319034191,1.138128288,0.670918461,26,0,2.833213344,9.903487553,0.278456049,0.143851085,0.003345708,0.086181533,0,0.206061121,0.207681978,0.173493201,0.146435171,0.014198238,1,,0.04065,0.038461538,0.0367,0.001136231,0.851513996,0.182895923,0.001336179,0.207962042,1.159975015,0.417272261,0.049198333,0.220851635,0.530021399,0.342623798,dataset_6_letter.csv
0.716920949,0.765996706,0.735448617,0.798657444,3.421946788,0.309734513,63.5785163,0,0,0,0,0,0,2.542857143,2.686929816,4.248495242,5.420534999,0.568995815,0.053822376,0.005970375,0.083426578,0,-0.377100277,0.127874311,0.033525943,0.005239269,0.036741376,70,,0.252212389,0.041666667,0.004424779,0.064272566,0,0,0,0,0,0,0,0,0,0,dataset_7_audiology.csv
0.4002393,0.84613662,0.586655539,0.677700394,2.272474019,0.126829268,23.07250175,5.305682092,1.309041841,-0.785040284,-0.052864038,2.300398686,1.880592073,6,5.796550698,3.258096538,5.323009979,0.43723068,0.098492744,0.004996726,0.123011979,114,0.078737332,0.38723931,0.1062478,0.005792218,0.121640733,10,mean,0.326829268,0.166666667,0.014634146,0.102455154,0.971337042,0.372680381,0.005200705,0.279235913,2.610862458,0.855716174,0.020210711,0.197292647,1.137101114,0.732656188,dataset_9_autos.csv
0.433199393,0.815243998,0.588995133,0.671062257,2.272474019,0.126829268,23.04502167,5.305682092,1.316777031,-0.785371934,-0.052864038,2.304877541,1.882960415,6,5.796550698,3.258096538,5.323009979,0.43723068,0.098610192,0.004996726,0.123148774,114,0.077333858,0.38723931,0.106236099,0.005792218,0.121621168,10,median,0.326829268,0.166666667,0.014634146,0.102455154,0.971337042,0.370811675,0.004928478,0.280542358,2.610862458,0.864877459,0.024510547,0.197292647,1.138520589,0.734534594,dataset_9_autos.csv
0.400815469,0.795920764,0.610920425,0.664108228,2.272474019,0.126829268,22.97165867,5.305682092,1.184835894,-0.857110302,-0.150422819,2.279700647,1.921575091,6,5.796550698,3.258096538,5.323009979,0.43723068,0.098925117,0.004996726,0.123615431,114,0.074661549,0.38723931,0.106311019,0.005792218,0.121765319,10,mode,0.326829268,0.166666667,0.014634146,0.102455154,0.971337042,0.379591115,0.001258757,0.272668675,2.610862458,0.815048775,0.019526297,0.196163962,1.137725027,0.749547658,dataset_9_autos.csv
0.794624146,0.892898487,0.730578932,0.734132193,0.983509391,0.000198623,37.35460923,7047.774288,900.3681133,-1.318137405,-1.213001236,40.313576,2324.08469,2,0,2.197224577,10.72132718,0.063762409,0.026328997,0.000140152,0.025904974,0,3.81921203,0.214428088,0.126885019,0.000310646,0.071020209,1,,0.575454626,0.5,0.424545374,0.075454626,0.668500901,0.168669649,4.96E-18,0.176643899,78.68700693,11.10688549,1.26E-15,0.073601256,2.771221239,25.70889442,electricity-normalized.csv
0.53987057,0.610652497,0.433247619,0.505397481,1.566247825,0.002560351,165.843777,98.90132053,20.12781491,-1.841952999,-0.055883617,20.1369941,29.59859837,0,0,3.33220451,9.299815378,0.032324689,0.009444116,0.000113545,0.009742221,0,10.80794703,0.247594699,0.111515618,0.023052263,0.066028823,0,,0.389722019,0.333333333,0.262435991,0.052967342,0.999294197,0.09717355,6.30E-05,0.138691861,9.10745115,2.753026864,0,1.073774765,3.444909175,2.525579043,eye_movements.csv
0.745706165,0.910037695,0.891701119,0.886818306,1,0.004098361,32.786782,4.52243918,0.791903957,-2.000781097,-0.436268879,1.745087651,1.582167857,0,0,3.044522438,8.541690663,0.411598417,0.030500096,0.000290737,0.089064925,0,6.025786052,0.261957585,0.214287149,0.161107944,0.030825764,0,,0.5,0.5,0.5,0,0.768727808,0.053821279,0.000117654,0.128105283,1.76214521,0.872183629,0,0.491850893,1.09697415,0.409154829,file7a97574fa9ae.csv
0.766,0.883,0.798,0.719,0.981453895,0.011,17.32004065,0.246684737,-0.997614065,-1.217076719,-1.193514962,-1.112784152,0.430212137,2,0,2.397895273,6.907755279,0.269458714,0.056665796,0.001321419,0.093367434,0,4.736369784,0.332986018,0.325055962,0.272758897,0.0180472,1,,0.58,0.5,0.42,0.08,0.878238169,0.074700563,0.000758725,0.182426882,0.741462997,0.132205218,0.017358711,0.049612361,0.093406483,0.204948927,fri_c2_1000_10.csv
0.894041504,0.90290289,0.827055706,0.744008501,0.97954382,0.006,7.803048656,0.212357516,-0.820150377,-1.214314212,-1.192371091,-0.795288768,0.537638592,2,0,1.791759469,6.907755279,0.305922284,0.125533476,0.017620946,0.124394504,0,1.541011983,0.332896651,0.318982066,0.283370272,0.019381649,1,,0.584,0.5,0.416,0.084,0.88821295,0.276608491,0.011749778,0.31820186,0.666595962,0.16952294,0.017643604,0.031692108,0.067187673,0.249258726,fri_c2_1000_5.csv
0.730154462,0.868137655,0.617739896,0.642141657,0.994406653,0.022,17.79230069,1.496385221,-0.759281569,-1.304143865,-1.203322319,-0.781877312,0.833238183,2,0,2.397895273,6.214608098,0.229341611,0.055889717,0.004499647,0.077423454,0,5.35176371,0.370143863,0.354998277,0.292587542,0.024857586,1,,0.544,0.5,0.456,0.044,0.927420925,0.143726818,0.001132877,0.258483238,1.285194478,0.257505346,0.024000092,0.055046901,0.145278417,0.389521897,fri_c3_500_10.csv
0.824952122,0.849781875,0.790961925,0.831615308,0.999798227,0.279988466,107.0824038,283.8570439,18.62722669,-2.000033659,-1.531957445,17.122519,39.33872765,0,0,6.878326468,8.151333338,0.128026798,0.009336718,0.000180842,0.016653748,0,11.48856226,0.210488559,0.116602186,0.006837791,0.068776328,0,,0.508362168,0.5,0.491637832,0.008362168,0.916683365,0.054401252,1.06E-07,0.090493951,16.11757057,2.938375349,0.001735437,0.522018807,4.230908494,3.261287998,gina_agnostic.csv
0.578101594,0.719903597,0.812658509,0.842113459,0.994264609,0.04620462,17.89143653,4.505423168,1.117993634,-0.542167141,0.028974698,1.414123318,1.660049271,2.625,0.695970545,2.63905733,5.713732806,0.14540999,0.055572095,0.00039224,0.049118601,10,1.535032843,0.351775258,0.140877086,0.012293486,0.094653025,8,mean,0.544554455,0.5,0.455445545,0.044554455,0.398521938,0.200727305,0.009939839,0.117540064,1.269719931,0.843502452,0.202463365,0.581499349,1.181539585,0.390743052,heart-c.csv
0.596581387,0.735150167,0.828420467,0.844879496,0.994264609,0.04620462,17.89330377,4.505423168,1.118957018,-0.542167141,0.030419773,1.414123318,1.659576942,2.625,0.695970545,2.63905733,5.713732806,0.14540999,0.055566296,0.00039224,0.049109951,10,1.525797389,0.351775258,0.140349205,0.012293486,0.094346382,8,median,0.544554455,0.5,0.455445545,0.044554455,0.398521938,0.202646229,0.009939839,0.118811753,1.269719931,0.845925518,0.202463365,0.581499349,1.192443382,0.39294945,heart-c.csv
0.60114201,0.730233593,0.808965517,0.835317019,0.994264609,0.04620462,17.89330377,4.505423168,1.118957018,-0.542167141,0.030419773,1.414123318,1.659576942,2.625,0.695970545,2.63905733,5.713732806,0.14540999,0.055566296,0.00039224,0.049109951,10,1.525797389,0.351775258,0.140349205,0.012293486,0.094346382,8,mode,0.544554455,0.5,0.455445545,0.044554455,0.398521938,0.202646229,0.009939839,0.118811753,1.269719931,0.845925518,0.202463365,0.581499349,1.192443382,0.39294945,heart-c.csv
0.957672011,0.941828846,0.839439571,0.948451593,0.219991095,0.382596358,244.158485,524.2479335,34.03632819,-2.000865684,5.837941547,41.0395536,54.48307079,0,0,7.388946098,8.349720837,0.009466178,0.000901018,1.52E-09,0.001483923,0,30.16990945,0.083013205,0.028084637,0.001646929,0.020866939,0,,0.964767084,0.5,0.035232916,0.464767084,1,0.050066117,7.91E-07,0.078426988,22.93468996,4.99758831,0.008988855,2.799132291,6.558974401,3.323303004,hiva_agnostic.csv
0.710165366,0.973616046,0.973738595,0.973738595,1.194539645,0.012,12.14632831,-0.363122814,-0.380629953,-0.398137092,-0.389383522,-0.371876383,0.017507139,4.25,3.34477204,1.791759469,6.214608098,0.263864921,0.09834574,0.006084364,0.084869425,52,-0.003664781,0.338413196,0.097985324,0.011853251,0.094475408,4,mean,0.65,0.333333333,0.074,0.238620107,0.248578881,0.248578881,0.248578881,0,0.458139126,0.269088276,0.080037427,0.174562852,0.363613701,0.189050849,irish.csv
0.679695078,0.978230392,0.974308824,0.974308824,1.194539645,0.012,12.14632831,-0.354807071,-0.376472081,-0.398137092,-0.387304587,-0.365639576,0.021665011,4.25,3.34477204,1.791759469,6.214608098,0.263864921,0.09834574,0.006084364,0.084869425,52,-0.003664781,0.338413196,0.097985324,0.011853251,0.094475408,4,median,0.65,0.333333333,0.074,0.238620107,0.248021582,0.248021582,0.248021582,0,0.477744738,0.278891083,0.080037427,0.179464255,0.378317911,0.198853656,irish.csv
0.679861645,0.967735294,0.973818627,0.973818627,1.194539645,0.012,12.10327274,-0.398137092,-0.467486287,-0.536835482,-0.502160884,-0.432811689,0.069349195,4.25,3.34477204,1.791759469,6.214608098,0.263864921,0.09869559,0.006084364,0.084733874,52,-0.00553987,0.338413196,0.098148829,0.011853251,0.094866355,4,mode,0.65,0.333333333,0.074,0.238620107,0.232625407,0.232625407,0.232625407,0,0.483166859,0.281602143,0.080037427,0.180819785,0.382384501,0.201564716,irish.csv
0.741297034,0.752962909,0.804593952,0.81240181,0.708689212,0.00202113,125.0646806,2765.987968,560.0065725,0.409195756,176.1999666,504.1939013,737.1718397,0,0,3.091042453,9.295140974,0.016270628,0.005666582,0.001149094,0.003637175,50,1.530742322,0.111316109,0.014340658,0.001180527,0.023784747,0,mean,0.806522738,0.5,0.193477262,0.306522738,1,0.551468308,0.062026436,0.261274391,46.21215121,15.18781583,1.552134209,9.751042714,15.66413379,11.11836893,jm1.csv
0.740744298,0.752501323,0.804777016,0.811575956,0.708689212,0.00202113,125.0646806,2765.987968,560.0047588,0.409195756,176.1949184,504.1941443,737.1725502,0,0,3.091042453,9.295140974,0.016270628,0.005666582,0.001149094,0.003637175,50,1.530742322,0.111316109,0.014340658,0.001180527,0.023784747,0,median,0.806522738,0.5,0.193477262,0.306522738,1,0.551463088,0.062026436,0.261275392,46.21215121,15.1877857,1.552134209,9.750952011,15.66413379,11.1183789,jm1.csv
0.742943425,0.751860729,0.804316866,0.812310743,0.708689212,0.00202113,125.0646806,2765.987968,559.9708171,0.409195756,176.1812945,503.7727181,737.1767313,0,0,3.091042453,9.295140974,0.016270628,0.005666582,0.001149094,0.003637175,50,1.530742322,0.111316109,0.014340658,0.001180527,0.023784747,0,mode,0.806522738,0.5,0.193477262,0.306522738,1,0.551441676,0.062026436,0.261277933,46.21215121,15.18702668,1.552134209,9.750437081,15.66413379,11.11846713,jm1.csv
0.984688882,1,0.525712352,0.957676004,1.159694074,0.009566327,22.21726583,-0.186642657,-1.061684469,-2.000850883,-1.347734182,-0.712848764,0.543314777,2.777777778,2.346523565,3.80666249,8.45616849,0.40732558,0.052197875,8.26E-05,0.076398429,0,0.638221135,0.267398264,0.085511663,0.000630294,0.079939779,27,,0.536352041,0.333333333,0.03082483,0.218041441,1,0.21592631,1.19E-19,0.291081103,0.961647999,0.226755438,0,0,0.341255748,0.286526575,jungle_chess_2pcs_endgame_panther_lion.csv
0.719226205,0.790311508,0.693544927,0.675962857,1.349109089,0.000156184,27.067681,-1.247268087,-1.33447779,-1.421674194,-1.399879644,-1.269072611,0.071200996,3,0,1.945910149,10.71038744,0.118119741,0.049842064,0.019417185,0.039741322,0,2.501874049,0.202521891,0.17454063,0.140250358,0.025810704,1,,0.514558558,0.333333333,0.096722372,0.17501896,0.023600671,0.004192965,2.19E-05,0.008365309,0.629250954,0.209771905,2.72E-05,2.81E-05,0.471949333,0.29661648,jungle_chess_2pcs_raw_endgame_complete.csv
0.801818555,0.829780917,0.82315251,0.855849993,0.621173342,0.010431484,16.65078699,103.0790452,30.48091671,1.241395021,10.23628925,35.63515514,28.58227316,0,0,3.091042453,7.65396918,0.070934832,0.037305945,0.001244769,0.017023063,0,1.243840021,0.217359123,0.083708572,0.024534071,0.051327648,0,,0.845424372,0.5,0.154575628,0.345424372,0.999999999,0.682420852,0.005066557,0.243473928,8.78903415,4.099052939,1.14076585,2.628556382,4.61999867,1.982012685,kc1.csv
0.62433265,0.790802243,0.835048664,0.833013888,0.731778619,0.042145594,14.56855598,321.2559116,130.1084304,1.991854698,45.0806143,180.3315815,87.51387014,2,0,3.091042453,6.257667588,0.120430049,0.050230004,0.012259973,0.031296088,0,0.277303165,0.241521233,0.064158943,0.008458286,0.061126477,1,,0.795019157,0.5,0.204980843,0.295019157,0.997097626,0.77532096,0.129853097,0.213473241,16.78870524,8.953093282,1.046480142,6.01691908,11.59428662,4.252086526,kc2.csv
0.870491512,0.973096987,0.960747882,0.953420174,0.639148479,0.001505873,11.76062315,3.795248194,-0.037185758,-0.86380081,-0.443447277,-0.145448856,1.092766149,2,0,2.708050201,9.206432747,0.193802748,0.054346481,0.00620028,0.05502167,0,2.746194112,0.221309028,0.203592466,0.187789914,0.009602323,1,,0.837968075,0.5,0.162031925,0.337968075,0.671722465,0.232413664,0.005785025,0.160224171,1.696885642,0.33145225,0.072494641,0.127040926,0.337127745,0.395626592,kdd_JapaneseVowels.csv
0.810419334,0.764775621,0.736087575,0.731572106,0.999777099,0.001098633,47.42431595,-1.176474659,-1.190842727,-1.200009673,-1.197151725,-1.187993478,0.007237244,2,0,2.197224577,9.010913347,0.112737519,0.021081529,0.002090862,0.035184674,0,11.11841457,0.255501671,0.25547471,0.255454449,1.67E-05,1,,0.508789063,0.5,0.491210938,0.008789063,0.021221204,0.008967306,0.000633373,0.006524394,0.03599927,0.009361668,0.001178715,0.004211997,0.007750664,0.01035676,kin8nm.csv
0.916666667,0.804761905,0.983333333,0.875595238,0.931562768,99.02777778,10.63674814,71.95427318,3.766969533,-1.266192542,0.332508778,3.694083571,7.680372701,2,0,8.872066513,4.276666119,0.512922419,0.087579658,0.005528757,0.047096921,0,3.853942377,0.528232578,0.425106615,0.017113828,0.07180985,1,,0.652777778,0.5,0.347222222,0.152777778,0.995410036,0.164218336,2.46E-08,0.131972548,8.481298722,1.137834817,0.000250883,0.407540696,1.439578522,1.155864413,leukemia.csv
0.785,0.738333333,0.975,0.908333333,0.99964375,89.48888889,7.562272049,28.34672181,0.838430481,-1.650469226,-0.173734586,1.20127243,2.011284982,2,0,8.300776961,3.80666249,0.509708234,0.132188282,0.0104774,0.060494319,11896,2.956197241,0.595804049,0.522962916,0.271985605,0.039363898,1,mean,0.511111111,0.5,0.488888889,0.011111111,0.995694647,0.182002543,7.69E-20,0.133731678,4.787466527,0.463479279,0.000168857,0.166683035,0.630753744,0.44896885,lymphoma_2classes.csv
0.796666667,0.793333333,0.925,0.933333333,0.99964375,89.48888889,7.56477438,28.34672181,0.84175394,-1.650469226,-0.173544393,1.207286157,2.016946057,2,0,8.300776961,3.80666249,0.526884179,0.132144556,0.0104774,0.060365131,11896,2.951159366,0.595804049,0.522124199,0.271985605,0.039504905,1,median,0.511111111,0.5,0.488888889,0.011111111,0.995694647,0.181926502,7.69E-20,0.133691281,4.787466527,0.470505571,0.000168857,0.169553079,0.635074611,0.45300312,lymphoma_2classes.csv
0.78,0.846666667,0.905,0.95,0.99964375,89.48888889,7.56365931,28.34672181,0.740713468,-1.650469226,-0.25069556,1.108202017,1.977263731,2,0,8.300776961,3.80666249,0.509708234,0.132164037,0.0104774,0.060261631,11896,2.958190343,0.594329023,0.523130415,0.271985605,0.039034896,1,mode,0.511111111,0.5,0.488888889,0.011111111,0.995694647,0.18083422,7.69E-20,0.132898808,4.787466527,0.465473426,0.000168857,0.167180318,0.629490391,0.445727606,lymphoma_2classes.csv
0.785226497,0.817034984,0.72707452,0.784121842,0.935515245,0.000578339,22.45116821,16.76540668,4.273159612,-0.533703604,-0.077084689,7.359107633,5.350085293,2,0,2.397895273,9.853246336,0.119451045,0.041668889,0.007989639,0.033695927,0,2.516652932,0.212565376,0.146535022,0.075815173,0.051661481,1,,0.648370137,0.5,0.351629863,0.148370137,0.976411851,0.278780596,0.002552837,0.269828388,3.371627981,1.080248861,0.120121273,0.535839997,1.10391891,0.915072104,MagicTelescope.csv
0.9685,0.9945,0.9985,0.998,0.468995594,0.0035,3.651297052,0.07949387,-0.536236901,-1.038355802,-0.771089969,-0.287566105,0.378151777,2,0,1.945910149,7.60090246,0.181424265,0.128446299,0.093743261,0.030132852,0,0.582958146,0.266836879,0.203325116,0.117227339,0.060629901,1,,0.9,0.5,0.1,0.4,0.972609795,0.572757336,0.001067027,0.310414579,1.008483001,0.552512728,0.062836663,0.38295896,0.675325411,0.299112191,mfeat-morphological.csv
0.996,0.988,0.9915,0.9855,0.468995594,0.1205,16.80502057,18.11634656,-0.815647612,-1.918398645,-1.76908865,-0.695745226,1.902999048,2,0,5.484796933,7.60090246,0.12086886,0.027908064,0.000737869,0.024965085,0,4.82932216,0.226692528,0.162685097,0.048738921,0.026729514,1,,0.9,0.5,0.1,0.4,0.939380604,0.172100193,1.56E-05,0.158582761,4.302409294,0.732561408,0.008632172,0.292158678,1.028390097,0.633767858,mfeat-pixel.csv
0.925246896,0.927435047,0.677323604,0.805915123,0.913483831,0.000321647,13.19244801,53.59095017,9.920133225,-1.925081492,-1.467407861,0.199651652,21.84710384,0,0,1.609437912,9.651494322,0.196140907,0.069242936,0.017141984,0.074082845,0,0.84122327,0.219726249,0.127491705,0.03959158,0.074457969,0,,0.671405597,0.5,0.328594403,0.171405597,0.766898766,0.238305472,0.025714401,0.208237759,5.892621234,1.743808199,0.274164555,0.675667205,1.146669544,2.092748156,mozilla4.csv
0.958425918,0.937055959,0.961345172,0.96136471,0.929317937,0.014306152,2.627177446,12.65787807,1.689870455,-0.747045905,0.00701098,0.98794707,3.96397292,2,0,2.302585093,6.549650742,0.474298866,0.353732459,0.145646999,0.091649626,32,-0.324397352,0.322121002,0.238982586,0.117506112,0.054073103,1,mean,0.655221745,0.5,0.344778255,0.155221745,0.906881913,0.60062076,0.33874018,0.130325373,3.560657844,1.478764049,0.592858533,1.099969082,1.524468091,0.796583312,openml_phpJNxH0q.csv
